date,no1,no2,no3,no4,no5
2014-04-28 20:00:00,1.192476,0.466628,1.949926,-0.486932,0.239815
2014-04-28 21:00:00,0.444350,0.124175,1.843222,-1.176355,-1.217906
2014-04-28 22:00:00,-0.780845,1.387596,1.249656,0.494709,0.104056
2014-04-28 23:00:00,0.500242,-0.515926,-2.002731,-0.277582,1.055938
2014-04-29 00:00:00,1.105189,-0.780237,-0.062667,-1.984268,-0.800190
2014-04-29 01:00:00,1.221382,0.510505,-1.656322,-1.619337,0.997259
2014-04-29 02:00:00,1.205161,-0.618466,-0.913075,0.828937,1.077481
2014-04-29 03:00:00,1.646828,-0.151116,1.114487,-0.590787,-0.496290
2014-04-29 04:00:00,-1.476361,0.474890,-0.375075,0.370983,0.879316
2014-04-29 05:00:00,1.517227,-1.333321,0.717865,0.077995,-1.227794
2014-04-29 06:00:00,0.551613,-1.150130,-1.437901,-0.423088,1.491115
2014-04-29 07:00:00,-0.734596,-0.631185,-0.427073,0.564805,-2.465940
2014-04-29 08:00:00,0.505648,-1.621736,0.383219,0.513334,1.547584
2014-04-29 09:00:00,1.966952,1.770269,0.610212,1.119567,1.715565
2014-04-29 10:00:00,-1.582662,0.927347,0.373207,0.736977,0.098852
2014-04-29 11:00:00,1.353434,1.156417,0.957411,-0.902071,-0.649602
2014-04-29 12:00:00,0.703586,0.998828,2.253977,-2.490335,-0.729138
2014-04-29 13:00:00,0.078790,0.606197,0.588126,-1.218003,-0.699643
2014-04-29 14:00:00,-0.250750,-1.909947,-0.569504,-0.517238,-0.104108
2014-04-29 15:00:00,-2.001737,-0.474658,-0.214526,-1.917784,1.517994
2014-04-29 16:00:00,1.343757,1.527338,0.308812,2.355369,0.724123
2014-04-29 17:00:00,-1.910860,-0.018623,-0.076463,-0.562745,2.173641
2014-04-29 18:00:00,1.738543,-0.645365,1.102065,1.026470,0.574390
2014-04-29 19:00:00,1.130306,1.021847,0.392773,-1.117024,-0.299161
2014-04-29 20:00:00,-0.662005,-0.483087,0.539766,1.132406,1.531655
2014-04-29 21:00:00,0.268357,-0.809306,0.739951,-1.069286,-0.778323
2014-04-29 22:00:00,-0.134135,-2.001681,1.301833,0.291719,-1.507616
2014-04-29 23:00:00,-0.578588,0.156545,-0.887689,0.785786,1.715807
2014-04-30 00:00:00,-1.054664,1.878915,0.827176,1.348954,-1.232660
2014-04-30 01:00:00,-1.608267,0.730403,-0.480259,1.157304,-0.322118
2014-04-30 02:00:00,-1.803066,-0.940835,1.561367,0.032448,-0.050302
2014-04-30 03:00:00,0.957730,-0.839409,1.177201,-0.781104,-0.362048
2014-04-30 04:00:00,-0.223481,0.606601,-1.205853,-1.631776,0.018104
2014-04-30 05:00:00,0.376687,-2.102895,-0.806610,0.663152,-2.778754
2014-04-30 06:00:00,-0.798925,-2.574503,-0.254096,0.722498,0.573678
2014-04-30 07:00:00,0.790734,3.434965,-0.416913,1.595140,-0.635685
2014-04-30 08:00:00,-0.996722,-0.524785,-0.968239,1.625470,1.509085
2014-04-30 09:00:00,-0.431623,0.536168,0.635607,0.109385,1.717955
2014-04-30 10:00:00,1.333280,-0.976397,-1.420169,-0.787044,-0.764210
2014-04-30 11:00:00,2.432298,0.161650,-2.521298,-0.658434,-1.525484
2014-04-30 12:00:00,0.690330,-0.383863,-0.342944,0.542588,0.554170
2014-04-30 13:00:00,1.750905,-1.257974,-1.334118,-0.893971,1.117278
2014-04-30 14:00:00,-0.713601,0.544933,-1.169603,-0.072528,1.204488
2014-04-30 15:00:00,-0.152015,-1.173011,0.851722,-1.113494,1.189401
2014-04-30 16:00:00,1.030907,-0.285330,0.456710,-0.165011,0.023032
2014-04-30 17:00:00,0.810475,1.218659,0.377031,-0.703875,0.752957
2014-04-30 18:00:00,0.867592,-0.959938,0.731094,-0.639399,-1.513077
2014-04-30 19:00:00,-0.856083,0.250236,1.631370,1.924981,-0.343374
2014-04-30 20:00:00,-0.583489,0.559298,1.119005,0.755329,0.815149
2014-04-30 21:00:00,-0.887319,-0.444943,1.486295,1.328121,0.136051
2014-04-30 22:00:00,-1.171960,0.171864,0.712942,0.199486,1.587937
2014-04-30 23:00:00,0.792758,-0.909688,1.017473,-0.148859,-0.372751
2014-05-01 00:00:00,-1.673415,-0.409804,0.050679,-0.764868,-0.239304
2014-05-01 01:00:00,0.281644,-2.018147,-0.908044,0.432858,0.410430
2014-05-01 02:00:00,1.161048,-0.113019,-0.694922,1.814447,-0.078390
2014-05-01 03:00:00,-0.640358,0.737705,0.372213,-1.424670,-1.283055
2014-05-01 04:00:00,1.223042,-0.405836,-0.763880,-1.325864,-0.063936
2014-05-01 05:00:00,-0.958524,-1.367286,-0.762979,-1.253939,-2.348415
2014-05-01 06:00:00,-0.179032,0.669303,-0.221504,0.759144,-0.711652
2014-05-01 07:00:00,-0.208519,-2.893240,-1.026499,-0.024158,0.839831
2014-05-01 08:00:00,1.363161,0.714797,2.236564,-0.663240,0.250408
2014-05-01 09:00:00,-1.383967,1.857675,1.452040,0.996848,0.540489
2014-05-01 10:00:00,-0.539350,-0.936271,0.921554,-0.638271,-0.355186
2014-05-01 11:00:00,1.573761,2.327981,-2.083913,-0.303465,-0.706122
2014-05-01 12:00:00,0.036120,0.886347,1.281123,-0.959459,-1.105078
2014-05-01 13:00:00,1.611759,0.633360,-2.500664,-0.229533,1.377871
2014-05-01 14:00:00,-1.500143,-0.037054,3.207206,-0.243042,-1.260466
2014-05-01 15:00:00,-1.073423,-0.204656,0.402212,-2.368384,-2.080123
2014-05-01 16:00:00,-1.078855,1.382607,-0.252908,1.526587,1.031480
2014-05-01 17:00:00,-0.032173,0.093558,0.506933,0.239889,-1.346262
2014-05-01 18:00:00,0.787768,0.094917,-2.604413,-0.643653,-1.163807
2014-05-01 19:00:00,-0.242287,-0.479477,0.884855,-0.633009,1.295899
2014-05-01 20:00:00,-0.949547,0.441762,-0.212644,0.464235,-1.214142
2014-05-01 21:00:00,-1.457708,-0.536091,-0.687394,0.408293,-1.103207
2014-05-01 22:00:00,1.108116,-1.621750,1.360580,0.410935,1.024669
2014-05-01 23:00:00,0.002979,-0.146945,-0.595390,-0.141044,0.591028
2014-05-02 00:00:00,-0.093772,-0.305806,-0.142038,-0.046317,1.271005
2014-05-02 01:00:00,0.174871,-0.389836,-1.619222,-0.798291,-0.336352
2014-05-02 02:00:00,1.739566,0.684333,-0.707663,0.151910,-0.217647
2014-05-02 03:00:00,0.137240,-0.213577,-0.750495,-0.082014,-0.131710
2014-05-02 04:00:00,-0.431639,1.283147,2.431609,0.617527,-0.782896
2014-05-02 05:00:00,-0.446329,-0.893864,-0.255089,0.611587,0.413825
2014-05-02 06:00:00,-0.703802,2.009689,-0.145512,0.049018,-1.231061
2014-05-02 07:00:00,-2.194508,0.507535,-0.209606,-0.287478,-0.076007
2014-05-02 08:00:00,-0.639723,-1.397477,-0.388319,-1.260657,-0.285836
2014-05-02 09:00:00,-0.715907,0.605837,-0.898845,-2.200330,2.042806
2014-05-02 10:00:00,1.669020,1.096459,-0.540588,0.047385,0.732330
2014-05-02 11:00:00,1.289489,-1.707708,0.466549,0.756516,-0.390060
2014-05-02 12:00:00,1.013064,-0.178013,0.408380,-0.302457,1.428760
2014-05-02 13:00:00,-2.429018,0.485863,-0.286627,0.036808,0.991505
2014-05-02 14:00:00,0.882861,-0.602305,-1.429434,-0.545462,0.082192
2014-05-02 15:00:00,2.763206,0.289581,1.315834,1.673703,0.817843
2014-05-02 16:00:00,-1.854160,-2.007977,-0.392540,0.053976,-1.125556
2014-05-02 17:00:00,1.231136,0.403278,-0.785976,1.425413,0.064069
2014-05-02 18:00:00,0.527373,-0.796132,0.666164,1.572409,0.694044
2014-05-02 19:00:00,0.210089,0.187238,0.757292,1.418394,0.097940
2014-05-02 20:00:00,-1.170660,-1.483003,0.286395,-0.497307,-0.815933
2014-05-02 21:00:00,0.664448,-0.276257,-0.113848,0.421397,0.329878
2014-05-02 22:00:00,-1.757526,0.476825,0.499200,0.159357,2.878259
2014-05-02 23:00:00,2.058608,-0.655650,0.630220,1.109088,-0.031671
2014-05-03 00:00:00,-0.491403,1.717268,1.425376,1.231047,-2.301650
2014-05-03 01:00:00,-1.717245,-0.308790,0.805053,-1.792145,-0.799280
2014-05-03 02:00:00,-0.285425,0.144381,0.660618,-0.735944,1.064900
2014-05-03 03:00:00,-1.169373,-1.834416,-1.042756,-0.971083,-1.036453
2014-05-03 04:00:00,0.550210,0.399472,-0.988031,1.853252,2.326515
2014-05-03 05:00:00,0.317411,0.734974,0.616851,-1.153945,-1.660352
2014-05-03 06:00:00,1.161598,-0.409878,-0.095078,-0.401126,0.496102
2014-05-03 07:00:00,0.263910,-0.203857,-1.136374,-0.245060,-0.204404
2014-05-03 08:00:00,-0.051047,-1.786920,1.125446,-0.616404,0.639959
2014-05-03 09:00:00,-1.436605,0.204244,-0.572701,-0.441554,-0.069695
2014-05-03 10:00:00,-2.108914,0.270843,-0.006287,-0.417142,0.702692
2014-05-03 11:00:00,-1.110814,-0.484099,0.007125,-1.724293,1.183193
2014-05-03 12:00:00,-0.275163,-0.529434,0.318739,0.376953,0.036562
2014-05-03 13:00:00,-0.108854,-0.757455,-0.447523,0.068427,0.357700
2014-05-03 14:00:00,-0.298097,-1.203115,0.598718,-1.531571,0.093659
2014-05-03 15:00:00,-0.181958,-0.598397,-1.572745,0.472149,-0.471762
2014-05-03 16:00:00,-0.431339,1.099352,-0.727180,1.053510,-1.002974
2014-05-03 17:00:00,0.818446,-1.522641,-1.344396,-0.295805,0.051434
2014-05-03 18:00:00,2.371430,-0.634090,1.019973,-0.660164,0.475414
2014-05-03 19:00:00,-1.813487,0.462802,-1.675276,0.375102,-0.851751
2014-05-03 20:00:00,0.534518,0.176397,0.516485,0.251113,-0.479854
2014-05-03 21:00:00,-0.466154,-0.111231,-0.963539,-1.144833,0.273568
2014-05-03 22:00:00,1.053984,0.059091,-0.345947,-0.788542,1.460134
2014-05-03 23:00:00,0.374882,0.330977,-0.316603,-1.123851,-0.409069
2014-05-04 00:00:00,-1.116459,-0.272205,1.963302,-1.501156,1.654929
2014-05-04 01:00:00,1.130433,-0.999367,-1.105387,-0.909471,-0.646634
2014-05-04 02:00:00,-0.736085,-0.223111,-0.965873,1.663375,-0.223484
2014-05-04 03:00:00,-1.232995,-0.010796,0.522261,0.675620,-0.992768
2014-05-04 04:00:00,-0.472022,-1.287430,0.611164,0.198676,1.388727
2014-05-04 05:00:00,-0.233614,0.027646,-1.914075,-1.050820,-1.555676
2014-05-04 06:00:00,0.766996,0.979246,0.407005,-0.153441,-0.302123
2014-05-04 07:00:00,-1.525376,2.098567,-1.832069,-0.361803,0.072037
2014-05-04 08:00:00,0.288222,0.114042,0.680820,-0.270985,-0.732470
2014-05-04 09:00:00,-0.728263,0.907454,0.415748,-0.814143,-0.115374
2014-05-04 10:00:00,0.837872,1.867961,-0.661384,0.982477,1.419923
2014-05-04 11:00:00,1.439175,-1.528742,0.298918,0.294821,-1.455032
2014-05-04 12:00:00,-0.571032,0.823322,1.287464,-0.027377,-1.707299
2014-05-04 13:00:00,-0.531148,-0.505106,-0.368075,0.650725,1.093419
2014-05-04 14:00:00,1.417843,0.490241,-0.097964,0.059028,-0.786298
2014-05-04 15:00:00,0.987559,-1.669408,0.253938,-2.101499,0.479065
2014-05-04 16:00:00,1.969120,-1.540835,-0.274350,-1.030622,1.112663
2014-05-04 17:00:00,-1.778273,2.234699,-0.379171,-1.141985,1.202070
2014-05-04 18:00:00,-0.799000,0.711494,0.928072,0.704392,0.766782
2014-05-04 19:00:00,-0.881985,0.246416,-1.076786,-0.729443,0.631024
2014-05-04 20:00:00,-0.881560,0.262985,-0.514615,-0.277972,-0.477319
2014-05-04 21:00:00,-1.286119,0.515927,-0.106516,0.883198,-1.669511
2014-05-04 22:00:00,-1.595621,-0.865018,1.581226,-0.991860,-1.922873
2014-05-04 23:00:00,1.067491,0.085104,-1.047825,0.510835,-0.453678
2014-05-05 00:00:00,-0.000496,-0.139791,0.331602,0.438072,0.280833
2014-05-05 01:00:00,3.449394,-0.662022,1.386354,1.371611,-0.703097
2014-05-05 02:00:00,-0.425256,-1.023137,0.289225,0.604232,0.173221
2014-05-05 03:00:00,0.187311,-0.479654,0.607529,2.129895,-1.664143
2014-05-05 04:00:00,-0.678551,-1.430412,0.892883,-0.647283,-0.304006
2014-05-05 05:00:00,0.723587,-0.642223,-0.092574,-0.633670,-0.144442
2014-05-05 06:00:00,-1.114464,1.617474,-1.416947,0.041297,0.152380
2014-05-05 07:00:00,-0.989452,0.601677,-0.738211,-0.224332,-1.260312
2014-05-05 08:00:00,0.027272,-0.009532,2.251003,-0.443433,0.734371
2014-05-05 09:00:00,1.617273,0.359363,-0.071047,-0.423739,-0.094662
2014-05-05 10:00:00,-1.626544,0.891481,-0.226577,-0.103508,-0.957444
2014-05-05 11:00:00,1.040111,-1.640271,-0.962229,-1.042051,-0.512513
2014-05-05 12:00:00,0.095281,-2.003880,-1.249711,-0.006251,1.882118
2014-05-05 13:00:00,-1.146800,0.263956,0.150110,1.729056,-0.490815
2014-05-05 14:00:00,-0.291678,0.320594,-1.189201,-1.120735,-0.078612
2014-05-05 15:00:00,-0.900326,0.217478,1.028544,-0.727795,0.131969
2014-05-05 16:00:00,0.238723,-0.033498,0.663027,-1.126790,-1.802569
2014-05-05 17:00:00,-1.674992,0.344517,0.354472,-1.215472,0.211860
2014-05-05 18:00:00,-1.864207,0.297686,1.430097,-0.186532,-0.324842
2014-05-05 19:00:00,0.539914,1.031216,-0.068912,0.673153,0.962691
2014-05-05 20:00:00,1.244343,-0.297593,-0.270198,-1.128051,-0.678060
2014-05-05 21:00:00,-0.996179,-0.428464,-0.523057,0.048725,-0.498400
2014-05-05 22:00:00,1.057474,0.231861,0.118735,0.048140,-0.723980
2014-05-05 23:00:00,0.450354,-2.139515,-0.055724,0.185131,1.772028
2014-05-06 00:00:00,1.204140,-0.790472,-0.935707,-1.114272,-1.165706
2014-05-06 01:00:00,1.459580,-0.549107,0.387803,0.454630,-0.031485
2014-05-06 02:00:00,-0.124100,0.118217,-1.278247,1.431006,-2.048322
2014-05-06 03:00:00,-0.220610,-1.151439,0.767580,1.136974,-0.910836
2014-05-06 04:00:00,1.438378,-0.007847,-2.265899,0.281089,-0.462531
2014-05-06 05:00:00,-1.268098,1.011900,0.892002,-0.037357,-1.141346
2014-05-06 06:00:00,-0.196470,-0.562297,-0.342970,0.532558,-1.420409
2014-05-06 07:00:00,0.013209,0.900752,0.324719,0.258765,0.772201
2014-05-06 08:00:00,-1.215657,-2.113591,0.269710,-0.261893,-0.578010
2014-05-06 09:00:00,0.657557,-0.847884,-0.500857,1.621247,-0.129249
2014-05-06 10:00:00,-0.776146,0.056246,0.766902,-0.991389,0.540781
2014-05-06 11:00:00,-1.262144,0.329254,-1.307624,-2.037311,0.439503
2014-05-06 12:00:00,0.104080,0.796066,-0.185200,0.176410,-2.703632
2014-05-06 13:00:00,1.035280,-0.681868,-0.577275,-1.291250,1.302798
2014-05-06 14:00:00,-0.524252,1.605899,1.780407,-0.564443,-1.208275
2014-05-06 15:00:00,-0.886573,0.977536,1.473870,0.012872,1.817745
2014-05-06 16:00:00,0.705209,-0.335667,0.804218,-0.525982,1.133360
2014-05-06 17:00:00,0.880109,-0.087102,1.277305,-0.121928,0.579574
2014-05-06 18:00:00,1.246803,-0.178866,-0.856034,0.925957,0.521663
2014-05-06 19:00:00,0.171900,1.035522,-0.616252,1.302042,-0.719116
2014-05-06 20:00:00,1.412028,1.298063,0.916548,0.822943,-0.603924
2014-05-06 21:00:00,2.824213,0.561924,0.243086,-0.698196,-1.558704
2014-05-06 22:00:00,0.280215,-0.286789,0.570805,0.810769,-1.266751
2014-05-06 23:00:00,-1.805500,-0.295623,-1.899781,0.039003,0.979534
2014-05-07 00:00:00,-0.575881,0.173245,0.624864,-0.853877,0.706930
2014-05-07 01:00:00,0.010442,-0.255029,-0.158628,-1.019236,-0.696402
2014-05-07 02:00:00,0.841403,0.548181,0.349770,0.545571,-0.861645
2014-05-07 03:00:00,0.179541,0.332697,-0.323105,1.543514,0.059502
2014-05-07 04:00:00,0.216668,-0.962017,-0.129410,-2.314052,1.461139
2014-05-07 05:00:00,0.259486,-0.860750,-0.542088,-0.792358,0.933035
2014-05-07 06:00:00,1.819150,0.565780,1.893321,-0.420314,0.998205
2014-05-07 07:00:00,2.052479,-0.463170,-0.118327,-2.210496,-0.602966
2014-05-07 08:00:00,1.016194,-1.278117,-1.206456,0.661440,-1.451866
2014-05-07 09:00:00,-0.007166,1.133764,2.275677,-0.912124,-0.973487
2014-05-07 10:00:00,-0.097453,1.420361,-0.695031,0.406280,-0.708978
2014-05-07 11:00:00,-1.939340,-0.722643,0.160634,-0.816314,2.519249
2014-05-07 12:00:00,-1.216760,-0.259995,-0.751431,0.175795,-1.475274
2014-05-07 13:00:00,-1.274521,0.162332,0.138932,0.480676,-0.040216
2014-05-07 14:00:00,1.569601,-0.076895,-0.150587,-0.566313,0.543486
2014-05-07 15:00:00,-0.148787,0.839828,0.378389,0.483268,0.163581
2014-05-07 16:00:00,0.174254,-0.930765,-1.444330,-1.155468,-0.755327
2014-05-07 17:00:00,0.309206,0.656995,-0.647580,-0.482790,-1.029427
2014-05-07 18:00:00,1.392375,1.442635,-0.794216,-0.012243,-0.370101
2014-05-07 19:00:00,0.113025,0.684583,0.608783,-0.407623,1.112597
2014-05-07 20:00:00,-0.292702,-0.580442,-0.864775,0.776543,0.301343
2014-05-07 21:00:00,1.191088,-1.268854,0.116640,0.604304,0.199315
2014-05-07 22:00:00,0.180620,1.274236,0.489979,0.284563,-1.035916
2014-05-07 23:00:00,-0.362501,-0.433727,1.448709,0.251692,0.898486
2014-05-08 00:00:00,-1.880900,1.594875,0.953458,0.076079,-0.100237
2014-05-08 01:00:00,0.323819,-0.987949,-0.086118,1.122488,1.145229
2014-05-08 02:00:00,0.414802,-0.629115,1.574778,-0.872012,-1.262679
2014-05-08 03:00:00,0.210931,0.497923,1.412552,-0.699682,0.704790
2014-05-08 04:00:00,0.149843,-0.741573,0.228603,-0.819362,0.641264
2014-05-08 05:00:00,0.187917,1.333436,0.699609,-0.857057,0.165662
2014-05-08 06:00:00,-1.867210,-0.202642,0.837750,-0.269768,-1.040249
2014-05-08 07:00:00,-2.454586,0.427996,0.357267,0.188704,-1.957537
2014-05-08 08:00:00,0.234738,0.371856,-0.183639,-0.621953,-0.064709
2014-05-08 09:00:00,-0.817697,0.494688,-0.933729,-1.006421,0.444621
2014-05-08 10:00:00,0.381051,0.125870,-0.535020,-0.417001,2.156155
2014-05-08 11:00:00,-0.679505,-0.646944,-1.112021,0.757727,0.794100
2014-05-08 12:00:00,0.298455,-0.281812,-1.258168,-0.692425,1.106135
2014-05-08 13:00:00,0.607475,-0.759826,-0.608640,-0.586410,-0.115788
2014-05-08 14:00:00,1.260928,-0.212460,-0.012447,1.072141,-0.510603
2014-05-08 15:00:00,-0.261853,0.042583,0.738081,0.338405,0.717366
2014-05-08 16:00:00,2.322929,1.283892,1.122945,-0.895797,-0.174938
2014-05-08 17:00:00,0.308038,-0.092905,1.853605,1.446039,0.097079
2014-05-08 18:00:00,0.311328,1.292883,0.591265,-0.324689,-0.798123
2014-05-08 19:00:00,-0.676985,0.425184,0.615930,-0.359466,0.095553
2014-05-08 20:00:00,-0.268666,0.041261,-0.948285,-1.346241,-1.018785
2014-05-08 21:00:00,-1.210568,1.162160,-0.425458,0.887172,0.097323
2014-05-08 22:00:00,-0.415843,0.874694,-0.263053,0.011806,0.088418
2014-05-08 23:00:00,-0.267689,-1.033252,0.721245,-0.453063,-1.145363
2014-05-09 00:00:00,-0.721526,-0.425304,-1.697653,0.665575,0.828402
2014-05-09 01:00:00,-0.990642,0.071271,0.491715,0.261713,1.765643
2014-05-09 02:00:00,1.564482,-0.434971,-0.000222,-0.777990,0.188263
2014-05-09 03:00:00,0.736303,-0.189105,-1.316053,0.303286,1.300563
2014-05-09 04:00:00,-1.279182,0.595686,-0.713666,0.040322,-0.626001
2014-05-09 05:00:00,-2.051364,1.121355,0.969845,-0.009348,-2.013990
2014-05-09 06:00:00,1.418038,1.013365,0.822482,0.112755,-1.131215
2014-05-09 07:00:00,0.679743,0.293053,2.279460,0.467835,2.057944
2014-05-09 08:00:00,1.309585,0.809180,0.080683,0.052326,-0.531087
2014-05-09 09:00:00,2.210031,0.010728,0.715916,0.571869,1.195230
2014-05-09 10:00:00,-0.496549,0.467909,1.571366,-1.370273,0.579820
2014-05-09 11:00:00,-0.446649,1.995139,-1.255382,-0.949390,2.012660
2014-05-09 12:00:00,0.551228,-1.151004,-0.923715,0.532750,0.819714
2014-05-09 13:00:00,1.549425,1.158399,-1.551437,0.618851,-0.545020
2014-05-09 14:00:00,0.870031,0.515736,-0.002713,0.524345,-0.891402
2014-05-09 15:00:00,1.806540,1.163268,0.576280,-0.499813,-0.092794
2014-05-09 16:00:00,0.409089,0.648237,2.178840,0.654576,-0.291951
2014-05-09 17:00:00,0.651280,-1.108693,-0.090380,2.282925,0.822634
2014-05-09 18:00:00,-1.442740,0.123217,-0.779124,-0.782003,0.859828
2014-05-09 19:00:00,-0.406340,-0.509129,-1.879658,0.569783,1.764442
2014-05-09 20:00:00,-0.913115,-0.718908,-0.094577,-0.882118,-1.803534
2014-05-09 21:00:00,-0.833468,2.119975,-1.375413,0.399332,0.921540
2014-05-09 22:00:00,-0.423694,-1.178195,-1.654332,0.458673,1.825887
2014-05-09 23:00:00,0.052147,-1.694233,1.166991,2.329471,0.269607
2014-05-10 00:00:00,-0.041223,-1.757086,-1.316929,1.028262,0.786657
2014-05-10 01:00:00,-0.778177,0.999886,0.543116,-1.310214,0.671117
2014-05-10 02:00:00,1.387928,1.528578,-1.653737,2.393966,-0.473009
2014-05-10 03:00:00,2.781213,-0.387138,0.632198,-0.641929,-1.696789
2014-05-10 04:00:00,-1.219030,-0.231283,0.352326,-1.581194,1.148971
2014-05-10 05:00:00,1.390384,-0.907730,1.386721,0.674772,0.230862
2014-05-10 06:00:00,0.575436,0.442432,-1.608270,-0.419504,0.589224
2014-05-10 07:00:00,0.713118,1.993585,-0.546297,0.645074,-0.216750
2014-05-10 08:00:00,0.118091,0.690563,0.644254,0.686503,0.216568
2014-05-10 09:00:00,1.963723,2.035090,-0.594866,-1.653927,-0.423853
2014-05-10 10:00:00,-0.785564,0.399699,-0.649665,1.126634,-0.992880
2014-05-10 11:00:00,1.554544,-0.848831,-0.850934,-0.016949,-1.056443
2014-05-10 12:00:00,1.661443,-0.076802,1.147821,0.707143,0.929345
2014-05-10 13:00:00,-2.554225,-1.054958,1.138160,1.131389,-1.957933
2014-05-10 14:00:00,1.800040,-0.673918,1.408037,-1.119416,0.026621
2014-05-10 15:00:00,0.802970,0.413143,-0.592433,-0.956713,0.276276
2014-05-10 16:00:00,-1.204782,0.229999,0.791994,-0.116219,-0.090587
2014-05-10 17:00:00,0.539816,-0.860700,-0.242974,0.887359,-0.110127
2014-05-10 18:00:00,1.188493,-0.481783,0.422741,-0.666022,0.492209
2014-05-10 19:00:00,0.470785,-0.385023,2.034842,-1.513455,-1.627314
2014-05-10 20:00:00,-0.633308,1.164212,0.783409,0.364971,1.725829
2014-05-10 21:00:00,-0.866180,0.106922,-0.452498,0.949681,-0.547256
2014-05-10 22:00:00,1.339664,-0.512378,1.331842,-1.360251,0.521190
2014-05-10 23:00:00,0.284637,0.480813,0.196130,-0.790284,1.203119
2014-05-11 00:00:00,1.015497,0.223393,0.792483,0.504994,1.744492
2014-05-11 01:00:00,0.441951,0.680292,-0.099317,-0.448940,0.051263
2014-05-11 02:00:00,-0.689723,0.488941,-1.662291,-2.175991,-0.058003
2014-05-11 03:00:00,0.001214,1.058354,0.390755,0.036040,1.647711
2014-05-11 04:00:00,1.684142,-0.776982,0.527696,0.182579,2.044292
2014-05-11 05:00:00,-0.157183,-0.447399,0.618065,0.245524,0.491287
2014-05-11 06:00:00,1.607487,-1.648483,1.264005,1.318475,-1.696360
2014-05-11 07:00:00,0.926664,1.277109,-0.389767,0.800139,0.743378
2014-05-11 08:00:00,-0.986917,-0.304209,-0.268839,-0.626341,-0.039754
2014-05-11 09:00:00,-0.035910,-1.535839,-0.257381,0.712161,0.488735
2014-05-11 10:00:00,-0.047897,-0.407309,-0.132952,0.093438,-1.068422
2014-05-11 11:00:00,0.329376,1.288413,-1.505318,1.889659,0.378433
2014-05-11 12:00:00,0.959382,0.077772,-0.268024,-0.461535,0.140387
2014-05-11 13:00:00,-1.382116,-0.989798,2.616176,0.957183,-0.502581
2014-05-11 14:00:00,0.896008,0.037646,0.288621,0.787707,0.046234
2014-05-11 15:00:00,0.105295,0.019611,1.829166,0.099446,0.594626
2014-05-11 16:00:00,0.107723,-0.466385,0.714514,2.129076,-0.430522
2014-05-11 17:00:00,0.006743,0.071526,-0.527437,1.399712,0.672029
2014-05-11 18:00:00,0.606869,0.444340,0.689413,-0.576314,0.753130
2014-05-11 19:00:00,-0.760951,0.116179,-1.064180,1.234424,-0.559321
2014-05-11 20:00:00,-0.860330,1.368512,-0.774249,1.554970,0.665968
2014-05-11 21:00:00,0.695148,-0.865155,-1.105105,-0.355490,0.190383
2014-05-11 22:00:00,-0.346681,0.211663,-0.026307,-0.984182,-0.141326
2014-05-11 23:00:00,-0.699383,-0.335996,1.384777,1.616455,1.722175
2014-05-12 00:00:00,1.106144,-0.643120,1.058762,1.424867,-0.924637
2014-05-12 01:00:00,-1.131422,-0.422124,-1.492378,0.966669,1.272647
2014-05-12 02:00:00,-0.406271,0.417153,0.993766,0.826910,0.137861
2014-05-12 03:00:00,1.926210,0.212508,0.099071,0.266393,0.082584
2014-05-12 04:00:00,0.377323,-0.366926,0.630134,0.185737,-0.665553
2014-05-12 05:00:00,1.018558,2.241819,0.497185,-0.008963,0.142572
2014-05-12 06:00:00,-1.495707,0.288075,0.294987,0.328184,0.020811
2014-05-12 07:00:00,0.564732,-0.809661,-0.295737,-0.180813,-0.864513
2014-05-12 08:00:00,-0.257969,0.527621,-1.629812,1.057924,0.591693
2014-05-12 09:00:00,-0.890292,0.177589,1.383841,1.635635,-0.774196
2014-05-12 10:00:00,-3.039980,-1.030762,-0.267219,1.537434,-1.090180
2014-05-12 11:00:00,0.368507,-0.189737,1.012134,-0.174561,-0.158679
2014-05-12 12:00:00,-0.485534,-1.169596,1.248113,0.069892,-2.103759
2014-05-12 13:00:00,1.494909,-0.839708,0.028128,0.609117,0.336887
2014-05-12 14:00:00,-0.058476,-0.283647,1.442104,0.102772,0.267877
2014-05-12 15:00:00,-0.222240,0.325283,-1.983015,0.993736,-0.668595
2014-05-12 16:00:00,-0.678569,-0.975947,-0.884430,1.568282,-0.217853
2014-05-12 17:00:00,-1.116856,-0.684259,0.661835,0.065080,1.208959
2014-05-12 18:00:00,1.700488,0.294262,0.858974,0.843014,-0.594035
2014-05-12 19:00:00,-1.140825,1.891304,-0.702998,-1.438338,0.509988
2014-05-12 20:00:00,1.942536,-0.296495,0.279938,0.189919,-0.030739
2014-05-12 21:00:00,1.140480,-0.198478,-0.248257,1.410409,-1.313153
2014-05-12 22:00:00,0.628247,-0.353765,0.305255,-0.674872,0.273180
2014-05-12 23:00:00,-0.316288,-1.441253,-1.248012,0.292693,-1.208682
2014-05-13 00:00:00,0.859350,-0.360890,1.918095,0.208297,-0.313884
2014-05-13 01:00:00,-0.415562,-1.710918,0.306186,0.333102,0.146126
2014-05-13 02:00:00,0.917217,-1.507022,-0.372630,-0.655844,0.907995
2014-05-13 03:00:00,1.723189,-0.334472,0.219973,-0.524484,1.405102
2014-05-13 04:00:00,-1.148183,-1.928482,-0.107704,0.588497,0.321970
